,0,1,2,,,0,1,2
ATP5E,0,0,1,,NH6_AUTONOMIC_GANGLIA,1,0,0
ATP5I,0,0,1,,NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1,0,0
ATP5J,0,0,1,,OE33_OESOPHAGUS,1,0,0
ATP5J2,0,0,1,,OV90_OVARY,1,0,0
ATP5L,0,0,1,,OVCAR5_OVARY,1,0,0
ATP5O,0,0,1,,PANC1005_PANCREAS,1,0,0
ATP5S,0,0,1,,PEDS015T_SOFT_TISSUE,1,0,0
ATP6V0C,0,0,1,,RCC10RGB_KIDNEY,1,0,0
ATP6V0D1,0,0,1,,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1,0,0
ATP6V0E2,0,0,1,,RERFLCAI_LUNG,1,0,0
ATP6V1B2,0,0,1,,RH30_SOFT_TISSUE,1,0,0
ATP6V1C1,0,0,1,,RKN_SOFT_TISSUE,1,0,0
ATR,0,0,1,,RKO_LARGE_INTESTINE,1,0,0
ATXN1,0,0,1,,RMUGS_OVARY,1,0,0
ATXN1L,0,0,1,,SCABER_URINARY_TRACT,1,0,0
ATXN2L,0,0,1,,SF172_CENTRAL_NERVOUS_SYSTEM,1,0,0
ATXN7L2,0,0,1,,SF295_CENTRAL_NERVOUS_SYSTEM,1,0,0
ATXN7L3,0,0,1,,SH10TC_STOMACH,1,0,0
ATXN7L3B,0,0,1,,SJSA1_BONE,1,0,0
AURKB,0,0,1,,SKHEP1_LIVER,1,0,0
AURKC,0,0,1,,SKMEL30_SKIN,1,0,0
AVIL,0,0,1,,SLR23_KIDNEY,1,0,0
AVP,0,0,1,,SMZ1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1,0,0
AXDND1,0,0,1,,SNU1_STOMACH,1,0,0
AXL,0,0,1,,SNU201_CENTRAL_NERVOUS_SYSTEM,1,0,0
AZIN1,0,0,1,,SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1,0,0
B3GALNT2,0,0,1,,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1,0,0
B3GALT4,0,0,1,,SW403_LARGE_INTESTINE,1,0,0
B3GNT2,0,0,1,,SW48_LARGE_INTESTINE,1,0,0
B3GNT4,0,0,1,,SW620_LARGE_INTESTINE,1,0,0
B4GALNT1,0,0,1,,SW837_LARGE_INTESTINE,1,0,0
B4GALT3,0,0,1,,TC205_BONE,1,0,0
B4GALT5,0,0,1,,TCCSUP_URINARY_TRACT,1,0,0
BABAM1,0,0,1,,TE1_OESOPHAGUS,1,0,0
BACE1,0,0,1,,TEN_ENDOMETRIUM,1,0,0
BAD,0,0,1,,TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1,0,0
BAG6,0,0,1,,TUHR10TKB_KIDNEY,1,0,0
BAHD1,0,0,1,,TUHR4TKB_KIDNEY,1,0,0
BAIAP2,0,0,1,,U251MG_CENTRAL_NERVOUS_SYSTEM,1,0,0
BAIAP3,0,0,1,,U2OS_BONE,1,0,0
BANP,0,0,1,,U87MG_CENTRAL_NERVOUS_SYSTEM,1,0,0
BAP1,0,0,1,,WM115_SKIN,1,0,0
BARD1,0,0,1,,WM2664_SKIN,1,0,0
BARHL2,0,0,1,,WM793_SKIN,1,0,0
BARX1,0,0,1,,YH13_CENTRAL_NERVOUS_SYSTEM,1,0,0
BARX2,0,0,1,,,,,
BAZ2A,0,0,1,,,,,
BBC3,0,0,1,,,,,
BBS12,0,0,1,,,,,
BBS4,0,0,1,,,,,
BBS7,0,0,1,,,,,
BBS9,0,0,1,,,,,
BCAM,0,0,1,,,,,
BCAP29,0,0,1,,,,,
BCAS1,0,0,1,,,,,
BCCIP,0,0,1,,,,,
BCHE,0,0,1,,,,,
BCL11A,0,0,1,,,,,
BCL2L11,0,0,1,,,,,
BCL2L12,0,0,1,,,,,
BCL2L13,0,0,1,,,,,
BCL2L14,0,0,1,,,,,
BCO1,0,0,1,,,,,
BCS1L,0,0,1,,,,,
BDH1,0,0,1,,,,,
BDH2,0,0,1,,,,,
BDKRB1,0,0,1,,,,,
BDNF,0,0,1,,,,,
BEST1,0,0,1,,,,,
BEST3,0,0,1,,,,,
BFAR,0,0,1,,,,,
BGLAP,0,0,1,,,,,
BHLHA15,0,0,1,,,,,
BHLHE40,0,0,1,,,,,
BHMT2,0,0,1,,,,,
BICC1,0,0,1,,,,,
BICD1,0,0,1,,,,,
BICD2,0,0,1,,,,,
BIRC3,0,0,1,,,,,
BIVM,0,0,1,,,,,
BLK,0,0,1,,,,,
BLM,0,0,1,,,,,
BLOC1S2,0,0,1,,,,,
BLVRA,0,0,1,,,,,
BMF,0,0,1,,,,,
BMI1,0,0,1,,,,,
BMP2,0,0,1,,,,,
BMP2K,0,0,1,,,,,
BMP3,0,0,1,,,,,
BMP4,0,0,1,,,,,
BMP8A,0,0,1,,,,,
BMPER,0,0,1,,,,,
BNIP3L,0,0,1,,,,,
BNIPL,0,0,1,,,,,
BOD1L2,0,0,1,,,,,
BOLA3,0,0,1,,,,,
BPHL,0,0,1,,,,,
BPI,0,0,1,,,,,
BPIFA1,0,0,1,,,,,
BPIFA2,0,0,1,,,,,
BPIFB1,0,0,1,,,,,
BPIFB6,0,0,1,,,,,
BPNT1,0,0,1,,,,,
BRAT1,0,0,1,,,,,
BRCA2,0,0,1,,,,,
BRD2,0,0,1,,,,,
BRD7,0,0,1,,,,,
BRD8,0,0,1,,,,,
BABAM2,0,0,1,,,,,
BRF2,0,0,1,,,,,
BRI3BP,0,0,1,,,,,
BRICD5,0,0,1,,,,,
BRINP1,0,0,1,,,,,
BRINP2,0,0,1,,,,,
BRWD1,0,0,1,,,,,
BSDC1,0,0,1,,,,,
BSND,0,0,1,,,,,
BST1,0,0,1,,,,,
BTBD10,0,0,1,,,,,
BTBD6,0,0,1,,,,,
BTBD8,0,0,1,,,,,
BTBD9,0,0,1,,,,,
BTG1,0,0,1,,,,,
BTG4,0,0,1,,,,,
BTN1A1,0,0,1,,,,,
BTN3A1,0,0,1,,,,,
BTN3A2,0,0,1,,,,,
BTNL3,0,0,1,,,,,
BTNL9,0,0,1,,,,,
BUD13,0,0,1,,,,,
TSPOAP1,0,0,1,,,,,
BZW2,0,0,1,,,,,
C10orf120,0,0,1,,,,,
C10orf128,0,0,1,,,,,
C10orf25,0,0,1,,,,,
VSIR,0,0,1,,,,,
C10orf90,0,0,1,,,,,
C11orf16,0,0,1,,,,,
C11orf52,0,0,1,,,,,
C11orf53,0,0,1,,,,,
C11orf65,0,0,1,,,,,
C11orf74,0,0,1,,,,,
C11orf80,0,0,1,,,,,
C11orf86,0,0,1,,,,,
C11orf87,0,0,1,,,,,
C11orf88,0,0,1,,,,,
C11orf94,0,0,1,,,,,
C12orf42,0,0,1,,,,,
C12orf43,0,0,1,,,,,
C12orf73,0,0,1,,,,,
C12orf77,0,0,1,,,,,
C14orf166,0,0,1,,,,,
LINC01588,0,0,1,,,,,
C15orf39,0,0,1,,,,,
C15orf52,0,0,1,,,,,
C15orf62,0,0,1,,,,,
C16orf52,0,0,1,,,,,
C16orf54,0,0,1,,,,,
C16orf62,0,0,1,,,,,
C16orf72,0,0,1,,,,,
C16orf78,0,0,1,,,,,
C16orf87,0,0,1,,,,,
C16orf91,0,0,1,,,,,
CCDC189,0,0,1,,,,,
C16orf96,0,0,1,,,,,
C17orf102,0,0,1,,,,,
C17orf50,0,0,1,,,,,
C17orf74,0,0,1,,,,,
C17orf77,0,0,1,,,,,
C17orf80,0,0,1,,,,,
C18orf54,0,0,1,,,,,
C19orf18,0,0,1,,,,,
CBARP,0,0,1,,,,,
C19orf33,0,0,1,,,,,
FAAP24,0,0,1,,,,,
C19orf44,0,0,1,,,,,
C19orf53,0,0,1,,,,,
C19orf60,0,0,1,,,,,
C19orf71,0,0,1,,,,,
C1QA,0,0,1,,,,,
C1QB,0,0,1,,,,,
C1QL4,0,0,1,,,,,
C1QTNF6,0,0,1,,,,,
C1QTNF7,0,0,1,,,,,
C1RL,0,0,1,,,,,
C1orf112,0,0,1,,,,,
C1orf115,0,0,1,,,,,
C1orf122,0,0,1,,,,,
C1orf174,0,0,1,,,,,
LEXM,0,0,1,,,,,
C1orf185,0,0,1,,,,,
C1orf195,0,0,1,,,,,
C1orf210,0,0,1,,,,,
C1orf229,0,0,1,,,,,
FNDC10,0,0,1,,,,,
TEX46,0,0,1,,,,,
C1orf50,0,0,1,,,,,
C1orf52,0,0,1,,,,,
FAAP20,0,0,1,,,,,
C1orf87,0,0,1,,,,,
STUM,0,0,1,,,,,
C2,0,0,1,,,,,
C20orf141,0,0,1,,,,,
C20orf144,0,0,1,,,,,
MIR1-1HG,0,0,1,,,,,
C20orf173,0,0,1,,,,,
C20orf194,0,0,1,,,,,
FNDC11,0,0,1,,,,,
C20orf197,0,0,1,,,,,
C20orf202,0,0,1,,,,,
C20orf78,0,0,1,,,,,
C20orf96,0,0,1,,,,,
C21orf140,0,0,1,,,,,
C22orf15,0,0,1,,,,,
C22orf24,0,0,1,,,,,
RTL10,0,0,1,,,,,
C22orf31,0,0,1,,,,,
C2CD2L,0,0,1,,,,,
C2CD3,0,0,1,,,,,
C2CD5,0,0,1,,,,,
C2orf16,0,0,1,,,,,
WDCP,0,0,1,,,,,
C2orf50,0,0,1,,,,,
STPG4,0,0,1,,,,,
C2orf70,0,0,1,,,,,
C2orf71,0,0,1,,,,,
C2orf80,0,0,1,,,,,
C2orf88,0,0,1,,,,,
C2orf91,0,0,1,,,,,
C3orf18,0,0,1,,,,,
LINC01565,0,0,1,,,,,
C3orf30,0,0,1,,,,,
C3orf35,0,0,1,,,,,
C3orf38,0,0,1,,,,,
SMCO1,0,0,1,,,,,
PQLC2L,0,0,1,,,,,
C3orf62,0,0,1,,,,,
C3orf84,0,0,1,,,,,
C4orf17,0,0,1,,,,,
C4orf26,0,0,1,,,,,
C4orf3,0,0,1,,,,,
C4orf45,0,0,1,,,,,
C5AR2,0,0,1,,,,,
C5orf24,0,0,1,,,,,
C5orf30,0,0,1,,,,,
C5orf34,0,0,1,,,,,
C5orf42,0,0,1,,,,,
C5orf47,0,0,1,,,,,
C5orf52,0,0,1,,,,,
EXOC3-AS1,0,0,1,,,,,
C5orf60,0,0,1,,,,,
C5orf64,0,0,1,,,,,
C6,0,0,1,,,,,
C6orf141,0,0,1,,,,,
LINC01600,0,0,1,,,,,
C6orf203,0,0,1,,,,,
ARMT1,0,0,1,,,,,
C6orf222,0,0,1,,,,,
C6orf223,0,0,1,,,,,
MPIG6B,0,0,1,,,,,
C6orf52,0,0,1,,,,,
SDHAF4,0,0,1,,,,,
C6orf89,0,0,1,,,,,
C7,0,0,1,,,,,
C7orf25,0,0,1,,,,,
C7orf33,0,0,1,,,,,
C7orf34,0,0,1,,,,,
C7orf49,0,0,1,,,,,
C7orf50,0,0,1,,,,,
CFAP69,0,0,1,,,,,
C7orf73,0,0,1,,,,,
C8G,0,0,1,,,,,
C8orf37,0,0,1,,,,,
C8orf59,0,0,1,,,,,
C8orf74,0,0,1,,,,,
C8orf76,0,0,1,,,,,
C8orf82,0,0,1,,,,,
C8orf86,0,0,1,,,,,
SPOUT1,0,0,1,,,,,
C9orf116,0,0,1,,,,,
C9orf129,0,0,1,,,,,
C9orf152,0,0,1,,,,,
TRMO,0,0,1,,,,,
C9orf3,0,0,1,,,,,
C9orf47,0,0,1,,,,,
C9orf57,0,0,1,,,,,
C9orf72,0,0,1,,,,,
C9orf78,0,0,1,,,,,
C9orf84,0,0,1,,,,,
TMEM268,0,0,1,,,,,
CA1,0,0,1,,,,,
CA10,0,0,1,,,,,
CA11,0,0,1,,,,,
CA12,0,0,1,,,,,
CA14,0,0,1,,,,,
CA2,0,0,1,,,,,
CA4,0,0,1,,,,,
CA8,0,0,1,,,,,
CAB39,0,0,1,,,,,
CABLES2,0,0,1,,,,,
CABP5,0,0,1,,,,,
CABP7,0,0,1,,,,,
CACFD1,0,0,1,,,,,
CACHD1,0,0,1,,,,,
CACNA1C,0,0,1,,,,,
CACNA1H,0,0,1,,,,,
CACNA1S,0,0,1,,,,,
CACNA2D1,0,0,1,,,,,
CACNG2,0,0,1,,,,,
CACNG4,0,0,1,,,,,
CACNG6,0,0,1,,,,,
CACYBP,0,0,1,,,,,
CALB1,0,0,1,,,,,
CALB2,0,0,1,,,,,
CALCR,0,0,1,,,,,
CALCRL,0,0,1,,,,,
CALM1,0,0,1,,,,,
CALML6,0,0,1,,,,,
CALR3,0,0,1,,,,,
CAMK2D,0,0,1,,,,,
CAMK2G,0,0,1,,,,,
CAMK2N2,0,0,1,,,,,
CAMKK1,0,0,1,,,,,
CAMKMT,0,0,1,,,,,
CAMSAP3,0,0,1,,,,,
CAND2,0,0,1,,,,,
CANT1,0,0,1,,,,,
CAP2,0,0,1,,,,,
CAPN13,0,0,1,,,,,
CAPN14,0,0,1,,,,,
CAPN9,0,0,1,,,,,
CAPS,0,0,1,,,,,
CAPZA3,0,0,1,,,,,
CAPZB,0,0,1,,,,,
CARD14,0,0,1,,,,,
CARD6,0,0,1,,,,,
NAXD,0,0,1,,,,,
CARM1,0,0,1,,,,,
CARS2,0,0,1,,,,,
CASC1,0,0,1,,,,,
CASD1,0,0,1,,,,,
CASKIN1,0,0,1,,,,,
CASP2,0,0,1,,,,,
CASP4,0,0,1,,,,,
CASP9,0,0,1,,,,,
CASQ1,0,0,1,,,,,
CASR,0,0,1,,,,,
CASS4,0,0,1,,,,,
CAST,0,0,1,,,,,
CAT,0,0,1,,,,,
CATSPER3,0,0,1,,,,,
CBL,0,0,1,,,,,
CBLN1,0,0,1,,,,,
CBLN4,0,0,1,,,,,
CBR3,0,0,1,,,,,
CBR4,0,0,1,,,,,
CBWD1,0,0,1,,,,,
CBWD5,0,0,1,,,,,
CBWD6,0,0,1,,,,,
CBX2,0,0,1,,,,,
CBX8,0,0,1,,,,,
CC2D2B,0,0,1,,,,,
CCAR1,0,0,1,,,,,
CCDC102B,0,0,1,,,,,
CCDC103,0,0,1,,,,,
CFAP36,0,0,1,,,,,
CCDC107,0,0,1,,,,,
CFAP65,0,0,1,,,,,
CCDC112,0,0,1,,,,,
CCDC116,0,0,1,,,,,
CCDC12,0,0,1,,,,,
CCDC124,0,0,1,,,,,
CCDC125,0,0,1,,,,,
CCDC134,0,0,1,,,,,
CCDC136,0,0,1,,,,,
CCDC137,0,0,1,,,,,
CCDC142,0,0,1,,,,,
CFAP58,0,0,1,,,,,
CCDC15,0,0,1,,,,,
CCDC152,0,0,1,,,,,
CCDC153,0,0,1,,,,,
CCDC158,0,0,1,,,,,
CCDC159,0,0,1,,,,,
CCDC167,0,0,1,,,,,
CCDC169,0,0,1,,,,,
CCDC170,0,0,1,,,,,
BBOF1,0,0,1,,,,,
CCDC181,0,0,1,,,,,
CCDC185,0,0,1,,,,,
CCDC25,0,0,1,,,,,
CCDC27,0,0,1,,,,,
CCDC30,0,0,1,,,,,
CCDC33,0,0,1,,,,,
CCDC40,0,0,1,,,,,
WASHC3,0,0,1,,,,,
CCDC54,0,0,1,,,,,
CCDC58,0,0,1,,,,,
CCDC60,0,0,1,,,,,
BICDL2,0,0,1,,,,,
CCDC66,0,0,1,,,,,
DEUP1,0,0,1,,,,,
CCDC68,0,0,1,,,,,
CCDC69,0,0,1,,,,,
CCDC7,0,0,1,,,,,
CCDC71L,0,0,1,,,,,
CCDC74B,0,0,1,,,,,
CCDC80,0,0,1,,,,,
CCDC81,0,0,1,,,,,
CCDC9,0,0,1,,,,,
CCDC90B,0,0,1,,,,,
CCDC92,0,0,1,,,,,
CCDC93,0,0,1,,,,,
CCDC94,0,0,1,,,,,
CCER2,0,0,1,,,,,
CCHCR1,0,0,1,,,,,
CCIN,0,0,1,,,,,
CCKAR,0,0,1,,,,,
CCL17,0,0,1,,,,,
CCL2,0,0,1,,,,,
CCL24,0,0,1,,,,,
CCL26,0,0,1,,,,,
CCM2,0,0,1,,,,,
CCM2L,0,0,1,,,,,
CCNB1IP1,0,0,1,,,,,
CCND1,0,0,1,,,,,
CCND2,0,0,1,,,,,
CCNDBP1,0,0,1,,,,,
CCNG2,0,0,1,,,,,
CCNL1,0,0,1,,,,,
CCNT1,0,0,1,,,,,
CCNY,0,0,1,,,,,
CCR2,0,0,1,,,,,
CCR3,0,0,1,,,,,
CCR4,0,0,1,,,,,
CCR5,0,0,1,,,,,
CCRL2,0,0,1,,,,,
CCT2,0,0,1,,,,,
CCT3,0,0,1,,,,,
CCT5,0,0,1,,,,,
CCT6B,0,0,1,,,,,
CCT8,0,0,1,,,,,
CCZ1B,0,0,1,,,,,
CD19,0,0,1,,,,,
CD1A,0,0,1,,,,,
CD1B,0,0,1,,,,,
CD1D,0,0,1,,,,,
CD1E,0,0,1,,,,,
CD2,0,0,1,,,,,
CD226,0,0,1,,,,,
CD247,0,0,1,,,,,
CD28,0,0,1,,,,,
CD300A,0,0,1,,,,,
CD300LD,0,0,1,,,,,
CD300LG,0,0,1,,,,,
CD33,0,0,1,,,,,
CD34,0,0,1,,,,,
CD37,0,0,1,,,,,
CD3D,0,0,1,,,,,
CD46,0,0,1,,,,,
CD47,0,0,1,,,,,
CD5,0,0,1,,,,,
CD52,0,0,1,,,,,
CD5L,0,0,1,,,,,
CD63,0,0,1,,,,,
CD68,0,0,1,,,,,
CD72,0,0,1,,,,,
CD82,0,0,1,,,,,
CD83,0,0,1,,,,,
CD84,0,0,1,,,,,
CD8A,0,0,1,,,,,
CD8B,0,0,1,,,,,
CDADC1,0,0,1,,,,,
CDC14A,0,0,1,,,,,
CDC16,0,0,1,,,,,
CDC20B,0,0,1,,,,,
CDC23,0,0,1,,,,,
CDC37,0,0,1,,,,,
CDC37L1,0,0,1,,,,,
CDC40,0,0,1,,,,,
CDC42,0,0,1,,,,,
CDC42BPB,0,0,1,,,,,
CDC42EP1,0,0,1,,,,,
CDC42SE1,0,0,1,,,,,
CDC7,0,0,1,,,,,
CDC73,0,0,1,,,,,
CDCA3,0,0,1,,,,,
CDCA4,0,0,1,,,,,
CDH10,0,0,1,,,,,
CDH11,0,0,1,,,,,
CDH15,0,0,1,,,,,
CDH16,0,0,1,,,,,
CDH20,0,0,1,,,,,
CDH24,0,0,1,,,,,
CDH6,0,0,1,,,,,
CDH9,0,0,1,,,,,
CDHR2,0,0,1,,,,,
CDIP1,0,0,1,,,,,
CDK10,0,0,1,,,,,
CDK12,0,0,1,,,,,
CDK2,0,0,1,,,,,
CDK5R2,0,0,1,,,,,
CDK5RAP2,0,0,1,,,,,
CDK5RAP3,0,0,1,,,,,
CDK8,0,0,1,,,,,
CDKL3,0,0,1,,,,,
CDKL4,0,0,1,,,,,
CDKN1A,0,0,1,,,,,
CDKN1C,0,0,1,,,,,
CDKN3,0,0,1,,,,,
CDO1,0,0,1,,,,,
CDPF1,0,0,1,,,,,
CDRT1,0,0,1,,,,,
CDRT15,0,0,1,,,,,
CDYL2,0,0,1,,,,,
CEACAM6,0,0,1,,,,,
CEBPA,0,0,1,,,,,
CEBPB,0,0,1,,,,,
CEBPD,0,0,1,,,,,
CEL,0,0,1,,,,,
CELA1,0,0,1,,,,,
CELF3,0,0,1,,,,,
CELSR2,0,0,1,,,,,
CEND1,0,0,1,,,,,
CENPF,0,0,1,,,,,
CENPH,0,0,1,,,,,
CENPJ,0,0,1,,,,,
CENPO,0,0,1,,,,,
CENPT,0,0,1,,,,,
CEP152,0,0,1,,,,,
CEP162,0,0,1,,,,,
CEP164,0,0,1,,,,,
CEP170,0,0,1,,,,,
CEP350,0,0,1,,,,,
CEP57,0,0,1,,,,,
CEP85,0,0,1,,,,,
CEP97,0,0,1,,,,,
CEPT1,0,0,1,,,,,
CER1,0,0,1,,,,,
CERCAM,0,0,1,,,,,
CERS1,0,0,1,,,,,
CERS3,0,0,1,,,,,
CERS5,0,0,1,,,,,
CES1,0,0,1,,,,,
CES5A,0,0,1,,,,,
CFAP221,0,0,1,,,,,
CFAP43,0,0,1,,,,,
CFB,0,0,1,,,,,
CFC1B,0,0,1,,,,,
CFDP1,0,0,1,,,,,
CFHR5,0,0,1,,,,,
CFL2,0,0,1,,,,,
CFLAR,0,0,1,,,,,
CFTR,0,0,1,,,,,
CGB5,0,0,1,,,,,
CGB7,0,0,1,,,,,
CGNL1,0,0,1,,,,,
CHAC1,0,0,1,,,,,
CHAC2,0,0,1,,,,,
CHAF1A,0,0,1,,,,,
CHCHD3,0,0,1,,,,,
CHCHD7,0,0,1,,,,,
CHD4,0,0,1,,,,,
CHD5,0,0,1,,,,,
CHD6,0,0,1,,,,,
CHDH,0,0,1,,,,,
CHEK2,0,0,1,,,,,
CHFR,0,0,1,,,,,
CHI3L1,0,0,1,,,,,
CHKB,0,0,1,,,,,
CHMP4C,0,0,1,,,,,
CHMP6,0,0,1,,,,,
CHMP7,0,0,1,,,,,
CHN2,0,0,1,,,,,
CHORDC1,0,0,1,,,,,
CHP2,0,0,1,,,,,
CHPF,0,0,1,,,,,
CHPF2,0,0,1,,,,,
CHRDL2,0,0,1,,,,,
CHRM3,0,0,1,,,,,
CHRNA2,0,0,1,,,,,
CHRNA4,0,0,1,,,,,
CHRNB3,0,0,1,,,,,
CHRNG,0,0,1,,,,,
CHST1,0,0,1,,,,,
CHST10,0,0,1,,,,,
CHST5,0,0,1,,,,,
CIART,0,0,1,,,,,
CIB2,0,0,1,,,,,
CIB4,0,0,1,,,,,
CILP,0,0,1,,,,,
CINP,0,0,1,,,,,
CIPC,0,0,1,,,,,
CIRBP,0,0,1,,,,,
CISD1,0,0,1,,,,,
CIT,0,0,1,,,,,
CKAP5,0,0,1,,,,,
CKS1B,0,0,1,,,,,
CLASRP,0,0,1,,,,,
CLC,0,0,1,,,,,
CLCA1,0,0,1,,,,,
CLCA4,0,0,1,,,,,
CLCC1,0,0,1,,,,,
CLCN2,0,0,1,,,,,
CLCN3,0,0,1,,,,,
CLCNKA,0,0,1,,,,,
CLCNKB,0,0,1,,,,,
CLDN11,0,0,1,,,,,
CLDN12,0,0,1,,,,,
CLDN17,0,0,1,,,,,
CLDN19,0,0,1,,,,,
CLDN23,0,0,1,,,,,
CLDN6,0,0,1,,,,,
CLDN9,0,0,1,,,,,
CLDND1,0,0,1,,,,,
CLDND2,0,0,1,,,,,
CLEC12A,0,0,1,,,,,
CLEC12B,0,0,1,,,,,
CLEC18A,0,0,1,,,,,
CLEC18B,0,0,1,,,,,
CLEC3B,0,0,1,,,,,
CLEC4M,0,0,1,,,,,
CLHC1,0,0,1,,,,,
CLIC1,0,0,1,,,,,
CLIC4,0,0,1,,,,,
CLIC5,0,0,1,,,,,
CLIP3,0,0,1,,,,,
CLK1,0,0,1,,,,,
CLMN,0,0,1,,,,,
CLMP,0,0,1,,,,,
CLPSL1,0,0,1,,,,,
CLPTM1,0,0,1,,,,,
CLPTM1L,0,0,1,,,,,
CLSPN,0,0,1,,,,,
CLTC,0,0,1,,,,,
CLUH,0,0,1,,,,,
CMKLR1,0,0,1,,,,,
CMPK2,0,0,1,,,,,
CMSS1,0,0,1,,,,,
CMTM1,0,0,1,,,,,
CMTM4,0,0,1,,,,,
CMTM8,0,0,1,,,,,
CMTR2,0,0,1,,,,,
CNBD2,0,0,1,,,,,
CNDP1,0,0,1,,,,,
CNDP2,0,0,1,,,,,
CNGB1,0,0,1,,,,,
CNKSR1,0,0,1,,,,,
CNNM3,0,0,1,,,,,
CNOT11,0,0,1,,,,,
CNOT3,0,0,1,,,,,
CNOT4,0,0,1,,,,,
CNOT6,0,0,1,,,,,
CNOT7,0,0,1,,,,,
CNOT8,0,0,1,,,,,
CNPY1,0,0,1,,,,,
CNPY4,0,0,1,,,,,
CNR1,0,0,1,,,,,
CNTD2,0,0,1,,,,,
CNTLN,0,0,1,,,,,
CNTN1,0,0,1,,,,,
CNTN3,0,0,1,,,,,
CNTNAP2,0,0,1,,,,,
CNTNAP3,0,0,1,,,,,
CNTNAP4,0,0,1,,,,,
CNTNAP5,0,0,1,,,,,
CNTRL,0,0,1,,,,,
COA4,0,0,1,,,,,
COA5,0,0,1,,,,,
COASY,0,0,1,,,,,
COBL,0,0,1,,,,,
COCH,0,0,1,,,,,
COG4,0,0,1,,,,,
COG6,0,0,1,,,,,
COG8,0,0,1,,,,,
COL10A1,0,0,1,,,,,
COL19A1,0,0,1,,,,,
COL1A2,0,0,1,,,,,
COL3A1,0,0,1,,,,,
COL4A3BP,0,0,1,,,,,
COL5A1,0,0,1,,,,,
COL6A1,0,0,1,,,,,
COL7A1,0,0,1,,,,,
COL9A1,0,0,1,,,,,
COLEC11,0,0,1,,,,,
COLEC12,0,0,1,,,,,
COLQ,0,0,1,,,,,
COMMD10,0,0,1,,,,,
COMMD3,0,0,1,,,,,
COMMD6,0,0,1,,,,,
COMMD9,0,0,1,,,,,
COPB1,0,0,1,,,,,
COPB2,0,0,1,,,,,
COPRS,0,0,1,,,,,
COPS4,0,0,1,,,,,
COPS6,0,0,1,,,,,
COPS7B,0,0,1,,,,,
COQ5,0,0,1,,,,,
CORO1A,0,0,1,,,,,
CORO2A,0,0,1,,,,,
CORO2B,0,0,1,,,,,
CORO6,0,0,1,,,,,
COX10,0,0,1,,,,,
COX11,0,0,1,,,,,
COX15,0,0,1,,,,,
COX18,0,0,1,,,,,
COX20,0,0,1,,,,,
COX6B1,0,0,1,,,,,
COX6B2,0,0,1,,,,,
COX6C,0,0,1,,,,,
COX7B2,0,0,1,,,,,
COX7C,0,0,1,,,,,
COX8A,0,0,1,,,,,
CPA2,0,0,1,,,,,
CPA4,0,0,1,,,,,
CPAMD8,0,0,1,,,,,
CPLX3,0,0,1,,,,,
CPLX4,0,0,1,,,,,
CPN1,0,0,1,,,,,
CPN2,0,0,1,,,,,
CPNE3,0,0,1,,,,,
CPNE5,0,0,1,,,,,
CPO,0,0,1,,,,,
CPOX,0,0,1,,,,,
CPS1,0,0,1,,,,,
CPSF2,0,0,1,,,,,
CPSF3,0,0,1,,,,,
CPSF4,0,0,1,,,,,
CPSF7,0,0,1,,,,,
CPXM2,0,0,1,,,,,
CPZ,0,0,1,,,,,
CRAMP1,0,0,1,,,,,
CRB3,0,0,1,,,,,
CRBN,0,0,1,,,,,
CRCP,0,0,1,,,,,
CRCT1,0,0,1,,,,,
CREB3L1,0,0,1,,,,,
CREB3L4,0,0,1,,,,,
CREB5,0,0,1,,,,,
CREBBP,0,0,1,,,,,
CREBL2,0,0,1,,,,,
CREG1,0,0,1,,,,,
CRELD2,0,0,1,,,,,
CRH,0,0,1,,,,,
CRHR1,0,0,1,,,,,
CRIM1,0,0,1,,,,,
CRIP1,0,0,1,,,,,
CRIP2,0,0,1,,,,,
CRIP3,0,0,1,,,,,
CRIPAK,0,0,1,,,,,
CRIPT,0,0,1,,,,,
CRMP1,0,0,1,,,,,
CRNN,0,0,1,,,,,
CROCC,0,0,1,,,,,
CROT,0,0,1,,,,,
CRP,0,0,1,,,,,
CRTAC1,0,0,1,,,,,
CRTAM,0,0,1,,,,,
CRTAP,0,0,1,,,,,
CRTC2,0,0,1,,,,,
CRYAB,0,0,1,,,,,
CRYBA1,0,0,1,,,,,
CRYBA4,0,0,1,,,,,
CRYBB1,0,0,1,,,,,
CRYBB3,0,0,1,,,,,
CRYGC,0,0,1,,,,,
CRYGS,0,0,1,,,,,
CRYM,0,0,1,,,,,
CRYZ,0,0,1,,,,,
CS,0,0,1,,,,,
CSAD,0,0,1,,,,,
CSE1L,0,0,1,,,,,
CSF1R,0,0,1,,,,,
CSF2RB,0,0,1,,,,,
CSF3R,0,0,1,,,,,
CSH2,0,0,1,,,,,
CSK,0,0,1,,,,,
CSN1S1,0,0,1,,,,,
CSNK1A1,0,0,1,,,,,
CSNK1A1L,0,0,1,,,,,
CSNK1D,0,0,1,,,,,
